colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_spearman,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg10,test_metrics_ensemble_ndcg10_standings,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_16_standings,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_ndcg_at_4_standings,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_ndcg10_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_final_results,test_metrics_ensemble_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_standings,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_ensemble_spearman_standings,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg10,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg10,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg10,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,0,0.08,4,5,24,200,254,"(10, 30)",0.8,0.33757348741737325,0.4035714285714285,0.7117321931774673,0.5035714285714286,0.5,0.5,0.48328411047416214,0.48328411047416214,0.5032761327214269,0.48315787941553434,0.5260961993910845,0.5164055763802462,0.5272933666265961,0.4732201012417847,0.5178046098648476,0.030076470226049423,0.483272396300202,0.4732201012417847,3.1333333333333333,7.133333206176758,4.449719092257398,8.903182983398438,0.47274749721913245,3.1333333333333333,7.133333206176758,4.449719092257398,8.903182983398438,8.610071182250977,0.746606334841629,0.4709677419354839,-0.5052280311457175,0.5,0.5,0.4842558667583181,0.4842558667583181,0.48412938045121023,0.5270676259068382,0.5282647888698009,0.4732201012417847,0.7420814479638009,0.4771968854282535,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.3735997581437313,0.39314249958632913,0.04029517653159447,0.7955555555555556,0.5911012235817574,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4709677419354839
0.7,1,0.08,3,5,20,200,268,"(10, 30)",0.8,0.3063834003775706,0.2964285714285714,0.7258637696514016,0.5678571428571427,0.5,0.5,0.485613793029042,0.485613793029042,0.5142089157309019,0.5293724201073029,0.5296573377418512,0.5276418625999506,0.5308544114785998,0.4746471968829319,0.5290401564999109,0.030076470226049423,0.4856012118243358,0.4746471968829319,3.1333333333333333,7.133333206176758,4.449719092257398,8.903182983398438,0.46562847608453833,3.1333333333333333,7.133333206176758,4.449719092257398,8.903182983398438,8.69865894317627,0.7857142857142858,0.4709677419354839,-0.49499443826473855,0.5,0.5,0.485613793029042,0.485613793029042,0.5293724201073029,0.5296573377418512,0.5308339576524542,0.4746471968829319,0.7901785714285715,0.4629588431590656,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919583553044,0.047452952934463374,0.7330316742081447,0.6004449388209121,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4709677419354839
0.7,2,0.08,3,5,22,200,271,"(10, 30)",0.8,0.23948478007978813,0.30357142857142855,0.7491563943572732,0.5357142857142856,0.5,0.5,0.4822977782808895,0.4822977782808895,0.4875154324373213,0.5260579459868796,0.5263424841027584,0.5009582950844766,0.5275574002305476,0.4642838088219973,0.4458920834630934,0.030076472088694572,0.4822873204238982,0.4642838088219973,3.1333333333333333,7.4666666984558105,4.449719092257398,9.212310791015625,0.45850945494994433,3.1333333333333333,7.4666666984558105,4.449719092257398,9.212310791015625,8.929351806640625,0.7777777777777777,0.43359288097886545,-0.46785317018909905,0.5,0.5,0.4822977782808895,0.4822977782808895,0.5260579459868796,0.5263424841027584,0.5275574002305476,0.4642838088219973,0.7777777777777777,0.43359288097886545,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919583553044,0.047452952934463374,0.7285067873303168,0.6062291434927697,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.43359288097886545
0.7,3,0.08,4,5,24,200,257,"(10, 30)",0.8,0.24683875794437798,0.2571428571428571,0.7487942496580289,0.5607142857142856,0.5,0.5,0.4827741994031013,0.4827741994031013,0.4912034705670172,0.4826481022813751,0.5244922976783684,0.5040068971928082,0.5262942851646593,0.46449490234372454,0.44578653670222973,0.030076470226049423,0.48276161819839514,0.46449490234372454,3.1333333333333333,7.199999809265137,4.449719092257398,9.011103630065918,0.4972191323692992,3.1333333333333333,7.199999809265137,4.449719092257398,9.011103630065918,8.497057914733887,0.8035714285714286,0.4580645161290322,-0.5181312569521691,0.5,0.5,0.4827727821347147,0.4827727821347147,0.4826466853852584,0.5244908808909361,0.5262928725152018,0.46449490234372454,0.8035714285714286,0.4593993325917686,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.36925333760468054,0.38879609816379773,0.04029517653159447,0.7999999999999999,0.5781979977753059,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4580645161290322
0.7,4,0.08,3,5,26,200,262,"(10, 30)",0.8,0.33174496251152114,0.3,0.7491563943572732,0.575,0.5,0.5,0.48424188481831726,0.48424188481831726,0.5032958406533328,0.5280008722518351,0.528285891791494,0.5167333383941675,0.5295007993044543,0.4732201012417847,0.5178046098648476,0.030076470226049423,0.484231426961326,0.4732201012417847,3.1333333333333333,7.199999809265137,4.449719092257398,8.85814094543457,0.5136818687430478,3.1333333333333333,7.199999809265137,4.449719092257398,8.85814094543457,8.374564170837402,0.8035714285714286,0.47630700778642937,-0.531924360400445,0.5,0.5,0.4842397589157374,0.4842397589157374,0.5279987469076601,0.5282837666103455,0.5294986741999447,0.4732201012417847,0.8035714285714286,0.4771968854282535,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919583553044,0.047452952934463374,0.7330316742081447,0.6004449388209121,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.47630700778642937
0.7,5,0.08,4,5,26,200,250,"(10, 30)",0.8,0.25279024978877096,0.2785714285714285,0.7346666807940231,0.5178571428571428,0.5,0.5,0.4832432051221292,0.4832432051221292,0.5027108068040438,0.4831169639116143,0.5260477284647198,0.5157809133035284,0.5278403052272275,0.4730975652470979,0.5152109313106433,0.030076472088694572,0.48323270277895025,0.4730975652470979,3.1333333333333333,7.4666666984558105,4.449719092257398,9.19782543182373,0.45317018909899887,3.1333333333333333,7.4666666984558105,4.449719092257398,9.19782543182373,8.869422912597656,0.8214285714285714,0.4353726362625139,-0.47497219132369295,0.5,0.5,0.4832432051221292,0.4832432051221292,0.4831169639116143,0.5260477284647198,0.5278403052272275,0.4730975652470979,0.8214285714285714,0.4353726362625139,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.3735997581437313,0.39314249958632913,0.04029517653159447,0.7955555555555556,0.5911012235817574,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4353726362625139
0.7,6,0.08,4,5,19,200,265,"(10, 30)",0.8,0.23583741845504774,0.28571428571428564,0.7491563943572732,0.5392857142857141,0.5,0.5,0.48233213469010067,0.48233213469010067,0.48713736482833375,0.4822061327878843,0.5251445257680759,0.5002722800026275,0.5263594463378481,0.4645175546554888,0.445429762791943,0.030076470226049423,0.48231955348539446,0.4645175546554888,3.1333333333333333,7.400000095367432,4.449719092257398,9.014802932739258,0.46117908787541706,3.1333333333333333,7.400000095367432,4.449719092257398,9.014802932739258,8.910667419433594,0.7946428571428572,0.4576195773081201,-0.4700778642936596,0.5,0.5,0.48233213469010067,0.48233213469010067,0.4822061327878843,0.5251445257680759,0.5263594463378481,0.4645175546554888,0.7946428571428572,0.4576195773081201,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.38523752207275824,0.38531875545298444,0.04029517653159447,0.8044444444444444,0.5746384872080088,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4576195773081201
0.7,7,0.08,4,5,20,200,253,"(10, 30)",0.8,0.3386844559185178,0.37857142857142856,0.7346666807940231,0.5392857142857141,0.5,0.5,0.4832662240336409,0.4832662240336409,0.5032787334417954,0.5284391085515239,0.5287165359149376,0.517010096301237,0.5305287263902798,0.4732201012417847,0.5178046098648476,0.030076470226049423,0.48325354467423537,0.4732201012417847,3.1333333333333333,6.933333396911621,4.449719092257398,8.72926139831543,0.49766407119021133,3.1333333333333333,6.933333396911621,4.449719092257398,8.72926139831543,8.294576644897461,0.8044444444444445,0.4914349276974415,-0.5408231368186874,0.5,0.5,0.4832662240336409,0.4832662240336409,0.5284391085515239,0.5287165359149376,0.5305184995162199,0.4732201012417847,0.8133333333333334,0.4758620689655172,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.3735997581437313,0.39314249958632913,0.04029517653159447,0.7955555555555556,0.5911012235817574,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4914349276974415
0.7,8,0.08,4,5,28,200,261,"(10, 30)",0.8,0.3332341336047156,0.36785714285714277,0.7350288254932673,0.5821428571428571,0.5,0.5,0.4832600577894308,0.4832600577894308,0.5032938281373388,0.48313381215227336,0.526072133973926,0.5164232605674715,0.5301891274080569,0.4732201012417847,0.5178046098648476,0.030076472088694572,0.4832483436154707,0.4732201012417847,3.1333333333333333,7.0,4.449719092257398,8.667948722839355,0.5065628476084539,3.1333333333333333,7.0,4.449719092257398,8.667948722839355,8.169047355651855,0.7544642857142858,0.49855394883203563,-0.5546162402669632,0.5,0.5,0.4832600577894308,0.4832600577894308,0.48313381215227336,0.5260645754130183,0.5301815688803933,0.4732201012417847,0.7544642857142857,0.49276974416017794,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.36925333760468054,0.38879609816379773,0.04029517653159447,0.7999999999999999,0.5781979977753059,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.49855394883203563
0.7,9,0.08,4,5,23,200,268,"(10, 30)",0.8,0.29819146545374997,0.34642857142857136,0.7350288254932673,0.5499999999999999,0.5,0.5,0.4824251057641429,0.4824251057641429,0.49616661362884656,0.5261852400253824,0.5264697683770494,0.5096065404717818,0.5282623383677286,0.46449490234372454,0.44578653670222973,0.030076470226049423,0.48241460342096393,0.46449490234372454,3.1333333333333333,7.4666666984558105,4.449719092257398,9.070097923278809,0.47141268075639603,3.1333333333333333,7.4666666984558105,4.449719092257398,9.070097923278809,8.710147857666016,0.7692307692307693,0.4509454949944383,-0.49365962180200224,0.5,0.5,0.4824251057641429,0.4824251057641429,0.5261852400253824,0.5264697683770494,0.5282623383677286,0.46449490234372454,0.7692307692307693,0.4509454949944383,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.3653833544198708,0.3849261320000304,0.04029517653159447,0.8044444444444444,0.5697441601779756,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4509454949944383
0.7,10,0.08,3,5,27,200,290,"(10, 30)",0.8,0.25475623256555463,0.3178571428571428,0.7491604019672018,0.5464285714285714,0.5,0.5,0.482287302500759,0.482287302500759,0.4874924745357448,0.5274604441491977,0.5277455084437027,0.5012878708029491,0.5289604227405817,0.46423103544156546,0.44576015001201386,0.030076470226049423,0.48227341781154776,0.46421784209645756,3.1333333333333333,7.133333206176758,4.449719092257398,9.011103630065918,0.48120133481646277,3.1333333333333333,7.133333206176758,4.449719092257398,9.011103630065918,8.721620559692383,0.7555555555555554,0.4580645161290322,-0.4923248053392658,0.5,0.5,0.48192589906218275,0.48192589906218275,0.5270991356394424,0.5273842276484646,0.5285991435343365,0.46423103544156546,0.76,0.4545050055617353,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45955370713600147,0.047452952934463374,0.7239819004524888,0.6129032258064516,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4580645161290322
0.7,11,0.08,4,5,27,200,296,"(10, 30)",0.8,0.2754719034654241,0.3321428571428571,0.7350288254932673,0.5892857142857142,0.5,0.5,0.4824218589005347,0.4824218589005347,0.49616073839188274,0.5261819940146186,0.5264665226152742,0.5096006672285972,0.5282684918404285,0.46449490234372454,0.44578653670222973,0.030076472088694572,0.48241166580248207,0.46449490234372454,3.1333333333333333,7.0,4.449719092257398,8.9442720413208,0.5078976640711901,3.1333333333333333,7.0,4.449719092257398,8.9442720413208,8.40238094329834,0.8526785714285714,0.46607341490545046,-0.52880978865406,0.5,0.5,0.48180030999324924,0.48180030999324924,0.5255606083678301,0.5258451846324699,0.527624810638314,0.46449490234372454,0.8190045248868778,0.4518353726362625,0.16666666666666666,0.16666666666666666,0.2023457282447336,0.2023457282447336,0.2030010573886989,0.38523530452706095,0.3853165379170404,0.04029517653159447,0.8044444444444444,0.5724137931034483,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.46607341490545046
0.7,12,0.08,3,5,16,200,285,"(10, 30)",0.8,0.3135341727182126,0.3321428571428571,0.7495918608766385,0.6071428571428571,0.5,0.5,0.4842600054472494,0.4842600054472494,0.5033030516734187,0.5280189881210728,0.5283124787934891,0.5168084556431516,0.5301167056851946,0.4732201012417847,0.5178046098648476,0.03007647395133972,0.4842490161146132,0.4732201012417847,3.1333333333333333,6.800000190734863,4.449719092257398,8.671792984008789,0.5141268075639599,3.1333333333333333,6.800000190734863,4.449719092257398,8.671792984008789,8.238122940063477,0.8177777777777778,0.4981090100111235,-0.5470522803114571,0.5,0.5,0.4842572840267047,0.4842572840267047,0.528016267415356,0.528301285774114,0.5301055127150489,0.4732201012417847,0.8222222222222222,0.49321468298109006,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45955370713600147,0.047452952934463374,0.7285067873303168,0.607119021134594,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4981090100111235
0.7,13,0.08,4,5,16,200,282,"(10, 30)",0.8,0.24198200081250545,0.3214285714285714,0.7491604019672018,0.6071428571428571,0.5,0.5,0.4818961841168785,0.4818961841168785,0.4845884950181423,0.525656457308474,0.5259410295217167,0.4980315034431593,0.5277532280053149,0.46423103544156546,0.44576015001201386,0.030076470226049423,0.4818822994276672,0.46421784209645756,3.1333333333333333,7.133333206176758,4.449719092257398,8.827985763549805,0.5083426028921022,3.1333333333333333,7.133333206176758,4.449719092257398,8.827985763549805,8.398412704467773,0.72,0.47986651835372635,-0.5292547274749722,0.5,0.5,0.48190706979905734,0.48190706979905734,0.5256673401313414,0.5259519115098068,0.5277538829983347,0.46423103544156546,0.7244444444444444,0.47141268075639603,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.3653833544198708,0.3849261320000304,0.04029517653159447,0.8044444444444444,0.5697441601779756,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.47986651835372635
0.7,14,0.08,4,5,18,200,281,"(10, 30)",0.8,0.25138280308575617,0.2928571428571428,0.7491604019672018,0.5857142857142856,0.5,0.5,0.48227271822981993,0.48227271822981993,0.4874997666712143,0.5260328925182629,0.5263174358566804,0.5009417871474858,0.5281194238545464,0.46423103544156546,0.44576015001201386,0.030076472088694572,0.48225883354060867,0.46421784209645756,3.1333333333333333,7.199999809265137,4.449719092257398,8.880690574645996,0.4709677419354839,3.1333333333333333,7.199999809265137,4.449719092257398,8.880690574645996,8.664102554321289,0.76,0.47363737486095664,-0.49899888765294764,0.5,0.5,0.482287302500759,0.482287302500759,0.5260474729583927,0.5263320151784036,0.5281340031121464,0.46423103544156546,0.76,0.4700778642936596,0.16666666666666666,0.16666666666666666,0.20234794654321717,0.20234794654321717,0.20300327510450827,0.3653833544198708,0.3849261320000304,0.04029517653159447,0.8044444444444444,0.5697441601779756,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.47363737486095664
0.7,15,0.08,3,5,16,200,281,"(10, 30)",0.8,0.2471837093788119,0.2821428571428571,0.7491563943572732,0.5928571428571427,0.5,0.5,0.48594547977572133,0.48594547977572133,0.49620495039257245,0.48581988960597194,0.5287580053894675,0.5093374742219374,0.5299798239925453,0.46423103544156546,0.44576015001201386,0.030076468363404274,0.4859326530292566,0.46421784209645756,3.1333333333333333,6.666666507720947,4.449719092257398,8.85814094543457,0.4843159065628476,3.1333333333333333,6.666666507720947,4.449719092257398,8.85814094543457,8.59844970703125,0.7678571428571428,0.47630700778642937,-0.5065628476084539,0.5,0.5,0.48450553509496264,0.48450553509496264,0.4843803231514178,0.5273185493582443,0.5285404064489128,0.46423103544156546,0.7866666666666666,0.47408231368186876,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919637386543,0.047452952934463374,0.7330316742081447,0.6022246941045606,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.47630700778642937
0.7,16,0.08,3,5,16,200,280,"(10, 30)",0.8,0.27617577641459584,0.33571428571428563,0.7346666807940231,0.557142857142857,0.5,0.5,0.4824269200445061,0.4824269200445061,0.4961729636101175,0.5276006737431141,0.5278775349616673,0.5099067423876968,0.5296814724033851,0.46449490234372454,0.44578653670222973,0.030076472088694572,0.4824164177013271,0.46449490234372454,3.1333333333333333,7.066666603088379,4.449719092257398,8.801514625549316,0.5345939933259177,3.1333333333333333,7.066666603088379,4.449719092257398,8.801514625549316,8.173127174377441,0.8571428571428571,0.4829810901001112,-0.5541713014460512,0.5,0.5,0.4824269200445061,0.4824269200445061,0.5276006737431141,0.5278775349616673,0.5296814724033851,0.46449490234372454,0.8571428571428571,0.4829810901001112,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919637386543,0.047452952934463374,0.7330316742081447,0.6022246941045606,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4829810901001112
0.7,17,0.08,3,5,16,200,280,"(10, 30)",0.8,0.2668641528815317,0.37499999999999994,0.7487942496580289,0.5428571428571428,0.5,0.5,0.4827597111392974,0.4827597111392974,0.4912298171637577,0.4826335969267821,0.5255643985570176,0.5043038197714257,0.5273593011549516,0.4642838088219973,0.4458920834630934,0.030076470226049423,0.4827487218066612,0.4642838088219973,3.1333333333333333,6.866666793823242,4.449719092257398,8.67947769165039,0.5123470522803114,3.1333333333333333,6.866666793823242,4.449719092257398,8.67947769165039,8.266398429870605,0.7377777777777776,0.4972191323692992,-0.5439377085650723,0.5,0.5,0.4827597111392974,0.4827597111392974,0.4826335969267821,0.5255643985570176,0.5273593011549516,0.4642838088219973,0.7377777777777776,0.4972191323692992,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919637386543,0.047452952934463374,0.7330316742081447,0.6022246941045606,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4972191323692992
0.7,18,0.08,3,5,28,200,276,"(10, 30)",0.8,0.3443916640402221,0.3928571428571428,0.7491563943572732,0.5928571428571427,0.5,0.5,0.4856595343051616,0.4856595343051616,0.5139931140781658,0.5308324389021071,0.5311166107859099,0.527780369315051,0.5329114540085832,0.4747879258974167,0.5268236745217746,0.030076470226049423,0.4856485449725254,0.4747879258974167,3.1333333333333333,6.800000190734863,4.449719092257398,8.637128829956055,0.5234705228031146,3.1333333333333333,6.800000190734863,4.449719092257398,8.637128829956055,8.250252723693848,0.7239819004524888,0.5021134593993326,-0.5457174638487208,0.5,0.5,0.4856595343051616,0.4856595343051616,0.5308324389021071,0.5311166107859099,0.5329114540085832,0.4747879258974167,0.7285067873303168,0.49365962180200224,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45954919637386543,0.047452952934463374,0.7330316742081447,0.6022246941045606,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.5021134593993326
0.7,19,0.08,3,5,22,200,300,"(10, 30)",0.8,0.2687871407487724,0.3214285714285714,0.7346666807940231,0.5071428571428571,0.5,0.5,0.4824269200445061,0.4824269200445061,0.4961729636101175,0.4823009141416687,0.5252317412906575,0.5092452939699442,0.5264535754030252,0.46449490234372454,0.44578653670222973,0.030076472088694572,0.4824164177013271,0.46449490234372454,3.1333333333333333,7.133333206176758,4.449719092257398,9.12870979309082,0.4580645161290322,3.1333333333333333,7.133333206176758,4.449719092257398,9.12870979309082,8.854377746582031,0.7991071428571428,0.44382647385984425,-0.4767519466073415,0.5,0.5,0.4824251057641429,0.4824251057641429,0.48229910033785744,0.5252299276259759,0.5264517617463204,0.46449490234372454,0.7991071428571428,0.44338153503893213,0.2,0.2,0.4376962231760793,0.4376962231760793,0.43762445760123064,0.4595511069090464,0.45955370713600147,0.047452952934463374,0.7285067873303168,0.607119021134594,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.44382647385984425
